ReviewStar,Price,Product_enc,Total_Score,Overall_Result_enc
5.0,6499.0,7,0.8945,1
4.0,6499.0,7,0.9723,1
5.0,6499.0,7,0.9467,1
3.0,6499.0,7,-0.8779,0
5.0,6499.0,7,0.6908,1
5.0,6499.0,7,0.9468,1
4.0,6499.0,7,0.6956,1
5.0,6499.0,7,0.8999,1
4.0,6499.0,7,-0.3691,0
4.0,6499.0,7,0.8051,1
4.0,6499.0,7,-0.1027,0
4.0,6499.0,7,0.8226,1
5.0,6499.0,7,0.8316,1
4.0,6499.0,7,0.6428,1
5.0,6499.0,7,0.807,1
5.0,6499.0,7,0.9516,1
3.0,6499.0,7,0.9432,1
2.0,6499.0,7,0.3811,1
3.0,6499.0,7,0.8506,1
4.0,6499.0,7,0.9042,1
3.0,6499.0,7,-0.1557,0
1.0,6499.0,7,-0.8943,0
5.0,6499.0,7,0.4083,1
4.0,6499.0,7,0.0,1
4.0,6499.0,7,0.9022,1
4.0,6499.0,7,-0.296,0
5.0,6499.0,7,0.8673,1
4.0,6499.0,7,0.6956,1
5.0,6499.0,7,0.4404,1
4.0,6499.0,7,0.8885,1
5.0,6499.0,7,0.6869,1
4.0,6499.0,7,0.6372,1
4.0,6499.0,7,0.9356,1
4.0,6499.0,7,0.8979,1
5.0,6499.0,7,0.9191,1
3.0,6499.0,7,0.6369,1
5.0,6499.0,7,0.9062,1
4.0,6499.0,7,0.2385,1
4.0,6499.0,7,0.6292,1
4.0,6499.0,7,0.9455,1
5.0,6499.0,7,0.7175,1
4.0,6499.0,7,0.8084,1
5.0,6499.0,7,0.9897,1
3.0,6499.0,7,0.7757,1
5.0,6499.0,7,0.4404,1
5.0,6499.0,7,0.9753,1
5.0,6499.0,7,0.9161,1
2.0,6499.0,7,-0.8226,0
5.0,6499.0,7,0.9546,1
4.0,6499.0,7,0.6736,1
4.0,6499.0,7,0.9217,1
4.0,6499.0,7,-0.4404,0
5.0,6499.0,7,0.9412,1
5.0,6499.0,7,0.7178,1
5.0,6499.0,7,-0.3898,0
5.0,6499.0,7,0.3182,1
5.0,6499.0,7,0.786,1
5.0,6499.0,7,0.617,1
4.0,6499.0,7,0.9681,1
4.0,6499.0,7,0.6997,1
4.0,6499.0,7,0.9568,1
4.0,6499.0,7,-0.4215,0
4.0,6499.0,7,0.8644,1
3.65661715805808,6499.0,7,-0.3054,0
5.0,6499.0,7,0.7783,1
4.0,6499.0,7,0.4404,1
5.0,6499.0,7,0.5859,1
5.0,6499.0,7,0.5719,1
5.0,6499.0,7,0.8781,1
5.0,6499.0,7,0.9349,1
5.0,6499.0,7,0.8976,1
5.0,6499.0,7,0.765,1
3.0,6499.0,7,0.7083,1
5.0,6499.0,7,0.9058,1
4.0,6499.0,7,0.0516,1
5.0,6499.0,7,0.5898,1
3.0,6499.0,7,0.4019,1
5.0,6499.0,7,0.941,1
5.0,6499.0,7,0.5859,1
5.0,6499.0,7,-0.0217,0
5.0,6499.0,7,0.9413,1
1.0,6499.0,7,-0.7506,0
4.0,3384.739853336237,7,0.5719,1
4.0,6499.0,7,0.7506,1
3.0,6499.0,7,-0.5217,0
4.0,6499.0,7,0.5106,1
5.0,6499.0,7,0.4278,1
5.0,6499.0,7,0.9162,1
4.0,6499.0,7,0.9615,1
1.0,6499.0,7,-0.9378,0
1.0,6499.0,7,-0.5994,0
1.0,6499.0,7,0.714,1
3.0,6499.0,7,-0.2732,0
5.0,6499.0,7,0.4404,1
3.0,6499.0,7,-0.3818,0
5.0,6499.0,7,0.8402,1
5.0,6499.0,7,0.9802,1
4.0,6499.0,7,0.8316,1
2.0,6499.0,7,0.8739,1
4.0,6499.0,7,0.7906,1
5.0,3384.739853336237,7,0.9837,1
5.0,6499.0,7,0.953,1
5.0,6499.0,7,0.9618,1
4.0,6499.0,7,0.0,1
4.0,6499.0,7,0.7845,1
5.0,6499.0,7,-0.5267,0
2.0,6499.0,7,0.8326,1
5.0,6499.0,7,0.6124,1
3.65661715805808,6499.0,7,0.9173,1
5.0,6499.0,7,0.4745,1
4.0,6499.0,7,0.9118,1
3.0,6499.0,7,0.0,1
3.0,6499.0,7,-0.296,0
4.0,6499.0,7,0.4404,1
5.0,6499.0,7,0.9944,1
5.0,6499.0,7,-0.3818,0
5.0,6499.0,7,0.9438,1
4.0,6499.0,7,0.9375,1
3.0,6499.0,7,-0.6124,0
5.0,6499.0,7,0.9403,1
4.0,6499.0,7,-0.431,0
4.0,6499.0,7,0.9539,1
5.0,6499.0,7,0.931,1
5.0,6499.0,7,0.4215,1
5.0,6499.0,7,0.8425,1
4.0,6499.0,7,0.9216,1
4.0,6499.0,7,0.5859,1
5.0,6499.0,7,-0.5386,0
5.0,6499.0,7,0.4588,1
1.0,6499.0,7,0.0,1
1.0,6499.0,7,-0.796,0
1.0,6499.0,7,-0.8793,0
4.0,6499.0,7,0.7783,1
5.0,6499.0,7,0.9269,1
5.0,6499.0,7,0.8126,1
5.0,6499.0,7,0.8834,1
5.0,6499.0,7,0.9477,1
5.0,6499.0,7,0.792,1
5.0,6499.0,7,0.9143,1
4.0,6499.0,7,0.9193,1
4.0,6499.0,7,0.7184,1
5.0,6499.0,7,0.6908,1
5.0,6499.0,7,0.7964,1
4.0,6499.0,7,0.7992,1
5.0,6499.0,7,0.6705,1
5.0,6499.0,7,0.8555,1
5.0,6499.0,7,0.899,1
5.0,6499.0,7,0.8985,1
5.0,6499.0,7,0.9325,1
4.0,6499.0,7,0.9043,1
5.0,6499.0,7,0.8638,1
5.0,6499.0,7,0.9821,1
1.0,6499.0,7,0.0,1
1.0,6499.0,7,-0.5574,0
4.0,6499.0,7,0.6808,1
5.0,6499.0,7,0.4215,1
3.0,6499.0,7,0.25,1
4.0,6499.0,7,0.8058,1
5.0,6499.0,7,0.8122,1
5.0,6499.0,7,0.7579,1
2.0,6499.0,7,0.0772,1
3.0,6499.0,7,0.731,1
5.0,6499.0,7,0.91,1
2.0,6499.0,7,0.1434,1
2.0,6499.0,7,0.0256,1
3.65661715805808,6499.0,7,0.946,1
5.0,6499.0,7,0.6249,1
5.0,6499.0,7,0.9246,1
4.0,6499.0,7,0.7214,1
3.0,6499.0,7,-0.2023,0
1.0,6499.0,7,-0.2144,0
5.0,6499.0,7,0.765,1
3.0,6499.0,7,-0.3197,0
5.0,6499.0,7,-0.2598,0
5.0,6499.0,7,0.4404,1
5.0,6499.0,7,0.9042,1
5.0,6499.0,7,0.9509,1
3.0,6499.0,7,0.9118,1
3.0,6499.0,7,0.431,1
3.0,6499.0,7,0.3716,1
3.0,6499.0,7,0.9712,1
5.0,6499.0,7,0.9246,1
5.0,6499.0,7,0.6249,1
5.0,6499.0,7,0.6696,1
5.0,6499.0,7,0.9237,1
5.0,6499.0,7,0.6369,1
5.0,6499.0,7,0.8883,1
4.0,6499.0,7,0.8846,1
1.0,6499.0,7,-0.3816,0
4.0,6499.0,7,0.8537,1
5.0,6499.0,7,0.6479,1
4.0,6499.0,7,0.9607,1
5.0,6499.0,7,-0.4215,0
5.0,6499.0,7,0.9762,1
1.0,6499.0,7,-0.5853,0
5.0,6499.0,7,0.0258,1
5.0,6499.0,7,0.9584,1
5.0,6499.0,7,0.6124,1
5.0,6499.0,7,0.9347,1
5.0,6499.0,7,0.9139,1
5.0,6499.0,7,0.9077,1
4.0,6499.0,7,0.836,1
5.0,6499.0,7,-0.6428,0
5.0,6499.0,7,0.9136,1
5.0,6499.0,7,-0.4939,0
5.0,6499.0,7,0.8908,1
4.0,6499.0,7,0.4404,1
5.0,6499.0,7,-0.5267,0
4.0,6499.0,7,0.7514,1
5.0,6499.0,7,0.743,1
5.0,6499.0,7,0.836,1
3.65661715805808,6499.0,7,0.9623,1
5.0,6499.0,7,0.34,1
5.0,6499.0,7,0.8261,1
5.0,6499.0,7,0.5267,1
5.0,6499.0,7,0.7841,1
5.0,6499.0,7,0.1531,1
5.0,6499.0,7,0.2484,1
5.0,6499.0,7,0.9949,1
5.0,6499.0,7,0.875,1
4.0,6499.0,7,0.9286,1
5.0,6499.0,7,0.1779,1
4.0,6499.0,7,0.8271,1
3.0,6499.0,7,0.1513,1
3.65661715805808,6499.0,7,0.5338,1
4.0,6499.0,7,0.2846,1
4.0,6499.0,7,0.9421,1
4.0,6499.0,7,0.8173,1
1.0,6499.0,7,-0.4499,0
4.0,6499.0,7,0.8834,1
3.0,6499.0,7,-0.9023,0
4.0,6499.0,7,0.9526,1
4.0,6499.0,7,0.624,1
1.0,6499.0,7,-0.3412,0
5.0,6499.0,7,0.0,1
5.0,6499.0,7,0.7397,1
2.0,6499.0,7,-0.3818,0
2.0,6499.0,7,0.5147,1
3.65661715805808,6499.0,7,0.8834,1
5.0,6499.0,7,0.8126,1
4.0,6499.0,7,0.8074,1
4.0,6499.0,7,-0.34,0
1.0,6499.0,7,-0.6597,0
5.0,6499.0,7,0.8519,1
5.0,6499.0,7,-0.6908,0
5.0,6499.0,7,0.9083,1
5.0,6499.0,7,0.4588,1
5.0,6499.0,7,0.9508,1
2.0,6499.0,7,0.8307,1
4.0,6499.0,7,0.9354,1
4.0,6499.0,7,0.8519,1
3.0,6499.0,7,0.8316,1
5.0,6499.0,7,0.742,1
4.0,6499.0,7,0.8928,1
5.0,6499.0,7,0.9354,1
5.0,6499.0,7,0.8481,1
3.0,6499.0,7,-0.4703,0
3.0,6499.0,7,0.3291,1
5.0,6499.0,7,0.6908,1
5.0,6499.0,7,0.8126,1
3.0,6499.0,7,0.6802,1
3.0,6499.0,7,0.802,1
4.0,6499.0,7,0.0,1
3.0,6499.0,7,0.4927,1
4.0,6499.0,7,0.7096,1
4.0,6499.0,7,0.6712,1
5.0,6499.0,7,0.8622,1
5.0,6499.0,7,0.2382,1
3.0,6499.0,7,0.4443,1
1.0,6499.0,7,-0.9305,0
4.0,6499.0,7,0.875,1
5.0,6499.0,7,0.9359,1
5.0,6499.0,7,0.2732,1
5.0,6499.0,7,0.0,1
5.0,6499.0,7,0.4939,1
4.0,6499.0,7,0.9286,1
5.0,6499.0,7,0.9853,1
5.0,6499.0,7,0.7137,1
5.0,6499.0,7,0.8677,1
5.0,6499.0,7,0.8791,1
5.0,6499.0,7,0.3818,1
4.0,6499.0,7,0.3881,1
5.0,6499.0,7,0.4404,1
5.0,6499.0,7,0.6597,1
3.0,6499.0,7,0.0772,1
5.0,6499.0,7,0.8591,1
4.0,6499.0,7,-0.5875,0
5.0,6499.0,7,0.6369,1
5.0,6499.0,7,0.9394,1
5.0,6499.0,7,0.875,1
3.0,6499.0,7,-0.1263,0
5.0,6499.0,7,0.6249,1
3.65661715805808,6499.0,7,0.9011,1
1.0,6499.0,7,0.631,1
5.0,6499.0,7,0.0,1
5.0,6499.0,7,0.4404,1
5.0,6499.0,7,0.6489,1
3.0,6499.0,7,0.2905,1
4.0,6499.0,7,0.9207,1
2.0,6499.0,7,-0.0798,0
5.0,6499.0,7,0.4588,1
3.0,6499.0,7,0.4404,1
5.0,6499.0,7,0.9608,1
4.0,6499.0,7,0.8765,1
4.0,6499.0,7,0.6361,1
5.0,6499.0,7,0.6997,1
5.0,6499.0,7,0.7717,1
4.0,6499.0,7,0.8271,1
5.0,6499.0,7,0.0,1
4.0,6499.0,7,0.624,1
5.0,6499.0,7,0.836,1
2.0,6499.0,7,-0.5719,0
5.0,6499.0,7,0.9666,1
5.0,6499.0,7,-0.1027,0
3.0,6499.0,7,0.765,1
4.0,6499.0,7,0.775,1
4.0,6499.0,7,0.7615,1
3.0,6499.0,7,0.957,1
4.0,6499.0,7,0.7351,1
4.0,6499.0,7,0.4939,1
2.0,6499.0,7,0.5096,1
5.0,6499.0,7,0.8999,1
3.65661715805808,6499.0,7,-0.6259,0
2.0,6499.0,7,0.5043,1
5.0,6499.0,7,0.883,1
4.0,6499.0,7,-0.2788,0
4.0,6499.0,7,0.8897,1
4.0,6499.0,7,0.7488,1
5.0,6499.0,7,0.8625,1
5.0,6499.0,7,0.8425,1
5.0,6499.0,7,0.7964,1
5.0,6499.0,7,0.9337,1
5.0,6499.0,7,0.3818,1
4.0,6499.0,7,0.6808,1
4.0,6499.0,7,0.8074,1
3.65661715805808,6499.0,7,-0.6302,0
5.0,6499.0,7,0.6369,1
5.0,6499.0,7,0.6596,1
4.0,6499.0,7,0.7096,1
4.0,6499.0,7,0.9231,1
1.0,6499.0,7,-0.3412,0
5.0,6499.0,7,0.577,1
5.0,6499.0,7,0.9442,1
5.0,6499.0,7,0.8779,1
5.0,6499.0,7,0.8775,1
3.65661715805808,6499.0,7,0.9737,1
5.0,6499.0,7,0.4215,1
4.0,6499.0,7,0.9506,1
5.0,6499.0,7,0.8834,1
5.0,6499.0,7,0.9804,1
3.0,6499.0,7,0.4404,1
5.0,6499.0,7,0.5719,1
1.0,6499.0,7,-0.7708,0
5.0,6499.0,7,0.6696,1
4.0,6499.0,7,0.9009,1
1.0,6499.0,7,-0.5971,0
1.0,6499.0,7,-0.6486,0
3.65661715805808,6499.0,7,0.0772,1
5.0,6499.0,7,0.6908,1
5.0,6499.0,7,0.4169,1
5.0,6499.0,7,0.7351,1
5.0,6499.0,7,0.899,1
4.0,6499.0,7,0.8399,1
5.0,6499.0,7,0.7783,1
3.0,6499.0,7,0.8317,1
5.0,6499.0,7,0.2023,1
4.0,6499.0,7,0.9641,1
4.0,6499.0,7,0.1531,1
5.0,6499.0,7,0.936,1
5.0,6499.0,7,0.6249,1
4.0,6499.0,7,-0.7761,0
4.0,6499.0,7,0.0798,1
4.0,6499.0,7,0.891,1
1.0,6499.0,7,-0.0573,0
1.0,6499.0,7,-0.2216,0
5.0,6499.0,7,0.9853,1
4.0,6499.0,7,0.8422,1
2.0,6499.0,7,-0.3612,0
5.0,6499.0,7,0.7846,1
3.0,6499.0,7,0.4588,1
3.0,6499.0,7,0.5859,1
4.0,6499.0,7,0.8146,1
3.65661715805808,6499.0,7,0.9333,1
5.0,6499.0,7,0.3818,1
4.0,6499.0,7,0.8045,1
3.0,6499.0,7,-0.8491,0
4.0,6499.0,7,-0.8251,0
5.0,6499.0,7,0.8154,1
5.0,6499.0,7,0.5787,1
5.0,6499.0,7,0.4927,1
5.0,6499.0,7,0.9161,1
5.0,6499.0,7,0.7479,1
4.0,6499.0,7,-0.2382,0
1.0,6499.0,7,-0.0941,0
3.65661715805808,6499.0,7,-0.8557,0
3.0,6499.0,7,0.9476,1
3.0,6499.0,7,0.1035,1
4.0,6499.0,7,0.9081,1
5.0,6499.0,7,0.9616,1
4.0,6499.0,7,0.3071,1
2.0,6499.0,7,-0.6207,0
4.0,6499.0,7,-0.638,0
5.0,6499.0,7,0.9007,1
5.0,6499.0,7,-0.8779,0
4.0,6499.0,7,-0.3412,0
4.0,6499.0,7,-0.5106,0
4.0,6499.0,7,0.6114,1
5.0,6499.0,7,0.7906,1
5.0,6499.0,7,0.0,1
5.0,6499.0,7,0.9272,1
5.0,6499.0,7,-0.5222,0
5.0,6499.0,7,0.659,1
5.0,6499.0,7,0.8316,1
3.65661715805808,6499.0,7,0.4812,1
5.0,6499.0,7,0.8126,1
5.0,6499.0,7,0.8176,1
5.0,6499.0,7,0.1553,1
5.0,6499.0,7,0.8834,1
5.0,6499.0,7,0.8679,1
2.0,6499.0,7,-0.5423,0
4.0,6499.0,7,0.2263,1
2.0,6499.0,7,-0.6259,0
5.0,6499.0,7,0.9501,1
5.0,6499.0,7,0.5499,1
5.0,6499.0,7,0.5408,1
5.0,6499.0,7,0.6369,1
5.0,6499.0,7,0.8555,1
5.0,6499.0,7,0.7859,1
5.0,6499.0,7,0.8439,1
5.0,3384.739853336237,7,0.7906,1
4.0,6499.0,7,0.9432,1
5.0,6499.0,7,0.835,1
4.0,6499.0,7,0.7205,1
1.0,6499.0,7,0.0,1
4.0,6499.0,7,0.7003,1
5.0,6499.0,7,0.7178,1
5.0,6499.0,7,0.8872,1
4.0,6499.0,7,0.8519,1
5.0,6499.0,7,0.8555,1
5.0,6499.0,7,0.6249,1
5.0,6499.0,7,0.5719,1
5.0,6499.0,7,0.7902,1
1.0,6499.0,7,-0.6705,0
5.0,6499.0,7,0.4404,1
2.0,6499.0,7,-0.4767,0
4.0,6499.0,7,0.9058,1
4.0,6499.0,7,0.7003,1
5.0,6499.0,7,0.8122,1
5.0,6499.0,7,0.8934,1
4.0,6499.0,7,0.9201,1
5.0,6499.0,7,0.0258,1
5.0,6499.0,7,0.9118,1
4.0,6499.0,7,-0.298,0
1.0,6499.0,7,-0.2584,0
3.0,6499.0,7,0.6808,1
3.0,6499.0,7,0.7783,1
5.0,6499.0,7,0.9236,1
5.0,6499.0,7,0.8399,1
5.0,6499.0,7,0.8519,1
4.0,6499.0,7,-0.5267,0
4.0,6499.0,7,0.6586,1
3.65661715805808,6499.0,7,0.6352,1
3.0,6499.0,7,0.7003,1
4.0,6499.0,7,0.128,1
5.0,6499.0,7,0.9137,1
5.0,6499.0,7,0.7691,1
1.0,6499.0,7,-0.6131,0
3.0,6499.0,7,-0.0772,0
3.0,6499.0,7,0.2617,1
3.0,6499.0,7,0.9377,1
3.0,6499.0,7,-0.3182,0
5.0,6499.0,7,0.9217,1
5.0,6499.0,7,0.2609,1
4.0,6499.0,7,0.7003,1
5.0,6499.0,7,0.9272,1
5.0,6499.0,7,0.0,1
1.0,6499.0,7,-0.7606,0
4.0,6499.0,7,0.7894,1
3.65661715805808,6499.0,7,0.836,1
4.0,6499.0,7,0.0772,1
5.0,6499.0,7,0.9726,1
5.0,6499.0,7,0.9501,1
4.0,6499.0,7,0.1779,1
5.0,6499.0,7,0.8668,1
4.0,6499.0,7,0.6997,1
1.0,6499.0,7,-0.9412,0
5.0,6499.0,7,0.8807,1
5.0,6499.0,7,0.8999,1
4.0,6499.0,7,0.4404,1
3.0,6499.0,7,0.6808,1
5.0,6499.0,7,0.7496,1
5.0,3384.739853336237,7,0.9071,1
5.0,6499.0,7,0.7003,1
4.0,6499.0,7,0.762,1
4.0,6499.0,7,0.598,1
4.0,6499.0,7,0.9217,1
5.0,6499.0,7,0.8271,1
5.0,6499.0,7,0.8555,1
5.0,6499.0,7,0.6369,1
4.0,6499.0,7,-0.131,0
5.0,6499.0,7,0.8271,1
4.0,6499.0,7,-0.4678,0
4.0,6499.0,7,-0.6416,0
5.0,6499.0,7,0.8901,1
5.0,6499.0,7,0.8991,1
4.0,6499.0,7,0.987,1
3.0,6499.0,7,0.4201,1
5.0,6499.0,7,0.4927,1
4.0,6499.0,7,0.7003,1
5.0,6499.0,7,0.8957,1
5.0,6499.0,7,0.8979,1
5.0,6499.0,7,0.946,1
4.0,3384.739853336237,7,0.9552,1
5.0,6499.0,7,0.7717,1
5.0,6499.0,7,0.6369,1
5.0,6499.0,7,0.9531,1
5.0,6499.0,7,0.4585,1
4.0,6499.0,7,0.6746,1
5.0,6499.0,7,0.571,1
5.0,6499.0,7,0.9757,1
5.0,6499.0,7,0.946,1
2.0,6499.0,7,-0.7311,0
4.0,6499.0,7,0.0,1
5.0,6499.0,7,0.4588,1
5.0,6499.0,7,0.5867,1
3.65661715805808,6499.0,7,0.9371,1
5.0,6499.0,7,0.4404,1
3.65661715805808,6499.0,7,0.7553,1
3.0,6499.0,7,-0.7639,0
5.0,6499.0,7,0.8074,1
5.0,6499.0,7,0.9412,1
3.65661715805808,6499.0,7,0.3612,1
2.0,6499.0,7,0.5574,1
2.0,6499.0,7,-0.5032,0
5.0,6499.0,7,0.4926,1
5.0,6499.0,7,0.7717,1
5.0,6499.0,7,-0.5994,0
3.65661715805808,6499.0,7,0.91,1
2.0,6499.0,7,-0.5267,0
5.0,6499.0,7,0.8126,1
3.0,6499.0,7,0.5267,1
4.0,6499.0,7,0.6705,1
5.0,6499.0,7,0.6249,1
5.0,6499.0,7,0.9578,1
4.0,6499.0,7,0.4767,1
5.0,6499.0,7,0.4927,1
4.0,6499.0,7,-0.5859,0
4.0,6499.0,7,0.4939,1
5.0,6499.0,7,0.5719,1
3.0,6499.0,7,0.2382,1
1.0,6499.0,7,-0.5975,0
1.0,6499.0,7,-0.2023,0
4.0,6499.0,7,0.1901,1
3.65661715805808,6499.0,7,0.9162,1
5.0,6499.0,7,0.6096,1
4.0,6499.0,7,0.0772,1
1.0,6499.0,7,0.8092,1
5.0,6499.0,7,-0.6956,0
5.0,6499.0,7,0.7096,1
5.0,6499.0,7,0.7964,1
5.0,6499.0,7,0.802,1
5.0,6499.0,7,0.0,1
4.0,6499.0,7,0.8687,1
4.0,6499.0,7,0.6237,1
5.0,6499.0,7,0.4404,1
2.0,6499.0,7,0.3252,1
1.0,6499.0,7,-0.1386,0
5.0,6499.0,7,0.5719,1
3.0,6499.0,7,0.9118,1
4.0,6499.0,7,0.7003,1
3.0,6499.0,7,0.5911,1
4.0,6499.0,7,0.4404,1
5.0,6499.0,7,0.8658,1
5.0,3384.739853336237,7,0.8397,1
4.0,6499.0,7,0.0516,1
4.0,6499.0,7,0.8669,1
5.0,6499.0,7,0.9042,1
5.0,6499.0,7,0.6369,1
2.0,6499.0,7,-0.7511,0
4.0,6499.0,7,0.3612,1
4.0,6499.0,7,0.9186,1
5.0,6499.0,7,0.3883,1
4.0,6499.0,7,0.8771,1
2.0,6499.0,7,-0.3678,0
5.0,6499.0,7,0.25,1
5.0,6499.0,7,0.9287,1
4.0,6499.0,7,0.5023,1
5.0,6499.0,7,0.4404,1
2.0,6499.0,7,0.2416,1
2.0,6499.0,7,-0.5209,0
5.0,6499.0,7,0.8573,1
5.0,6499.0,7,0.7408,1
4.0,6499.0,7,0.6114,1
5.0,6499.0,7,0.5994,1
4.0,6499.0,7,0.7546,1
5.0,6499.0,7,0.6124,1
5.0,6499.0,7,0.9042,1
5.0,6499.0,7,0.8221,1
5.0,6499.0,7,0.8442,1
4.0,6499.0,7,0.7003,1
5.0,6499.0,7,0.7485,1
5.0,6499.0,7,0.5423,1
3.0,6499.0,7,0.9284,1
4.0,6499.0,7,0.9208,1
1.0,6499.0,7,-0.5346,0
5.0,6499.0,7,0.8481,1
4.0,6499.0,7,0.5859,1
4.0,6499.0,7,0.836,1
5.0,6499.0,7,0.3612,1
5.0,6499.0,7,0.4404,1
4.0,6499.0,7,0.9059,1
5.0,6499.0,7,0.5859,1
5.0,6499.0,7,0.9201,1
3.0,6499.0,7,0.0446,1
5.0,6499.0,7,0.4404,1
3.0,6499.0,7,0.8807,1
5.0,6499.0,7,0.6229,1
5.0,6499.0,7,0.0,1
1.0,6499.0,7,0.1027,1
4.0,6499.0,7,0.8442,1
4.0,6499.0,7,0.3182,1
3.0,6499.0,7,-0.4019,0
4.0,6499.0,7,0.3818,1
5.0,6499.0,7,0.5903,1
5.0,6499.0,7,-0.631,0
5.0,6499.0,7,0.9081,1
5.0,6499.0,7,0.8059,1
4.0,3384.739853336237,7,0.8591,1
3.0,6499.0,7,0.6369,1
4.0,6499.0,7,0.8628,1
1.0,6499.0,7,0.0,1
4.0,6499.0,7,0.4404,1
3.0,6499.0,7,-0.4404,0
4.0,6499.0,7,0.4019,1
5.0,6499.0,7,0.6369,1
5.0,6499.0,7,0.7269,1
5.0,6499.0,7,0.8687,1
3.0,6499.0,7,-0.2263,0
4.0,6499.0,7,0.9217,1
4.0,6499.0,7,0.6698,1
5.0,6499.0,7,0.9081,1
3.0,6499.0,7,0.9437,1
5.0,6499.0,7,0.9688,1
5.0,6499.0,7,0.9427,1
3.0,6499.0,7,0.0543,1
3.65661715805808,6499.0,7,0.8176,1
4.0,6499.0,7,0.4404,1
3.0,6499.0,7,0.7783,1
5.0,6499.0,7,0.6369,1
2.0,6499.0,7,-0.5432,0
5.0,6499.0,7,0.7778,1
4.0,6499.0,7,0.5859,1
4.0,6499.0,7,0.9559,1
3.0,6499.0,7,0.0,1
4.0,6499.0,7,-0.203,0
5.0,6499.0,7,0.024,1
4.0,6499.0,7,0.8591,1
3.0,6499.0,7,-0.2867,0
4.0,6499.0,7,0.7264,1
4.0,6499.0,7,0.6486,1
4.0,6499.0,7,0.9446,1
4.0,6499.0,7,0.8221,1
5.0,6499.0,7,0.9441,1
1.0,6499.0,7,-0.8016,0
5.0,6499.0,7,0.6915,1
4.0,6499.0,7,0.7841,1
1.0,6499.0,7,-0.1531,0
5.0,6499.0,7,0.4767,1
3.0,6499.0,7,-0.6288,0
5.0,6499.0,7,0.9694,1
3.0,6499.0,7,-0.296,0
3.0,6499.0,7,-0.514,0
5.0,6499.0,7,0.4927,1
5.0,6499.0,7,0.6696,1
3.0,6499.0,7,-0.1695,0
5.0,6499.0,7,0.8775,1
5.0,6499.0,7,0.0,1
5.0,6499.0,7,0.5719,1
5.0,6499.0,7,0.7469,1
5.0,6499.0,7,0.9398,1
4.0,6499.0,7,-0.296,0
5.0,6499.0,7,0.4915,1
2.0,6499.0,7,0.0,1
5.0,6499.0,7,0.2035,1
3.0,6499.0,7,-0.15,0
2.0,6499.0,7,0.7759,1
4.0,6499.0,7,0.1027,1
4.0,6499.0,7,0.9217,1
5.0,6499.0,7,0.6784,1
5.0,6499.0,7,0.7834,1
4.0,6499.0,7,0.8555,1
1.0,6499.0,7,-0.875,0
4.0,6499.0,7,0.9636,1
1.0,6499.0,7,0.0,1
3.0,6499.0,7,0.1265,1
4.0,6499.0,7,0.6369,1
5.0,6499.0,7,0.8462,1
5.0,6499.0,7,0.9078,1
3.0,3384.739853336237,7,-0.807,0
5.0,6499.0,7,0.6249,1
3.0,6499.0,7,0.6597,1
5.0,6499.0,7,0.7003,1
4.0,6499.0,7,0.0,1
5.0,6499.0,7,0.8313,1
4.0,6499.0,7,0.8932,1
5.0,6499.0,7,0.5859,1
4.0,6499.0,7,0.7645,1
5.0,6499.0,7,0.6369,1
5.0,6499.0,7,0.9726,1
5.0,6499.0,7,0.875,1
3.0,6499.0,7,0.5256,1
5.0,6499.0,7,0.7543,1
5.0,6499.0,7,0.4404,1
4.0,6499.0,7,0.1531,1
3.0,6499.0,7,-0.4599,0
1.0,6499.0,7,-0.1531,0
5.0,6499.0,7,0.4902,1
4.0,6499.0,7,0.7351,1
1.0,6499.0,7,-0.1779,0
5.0,6499.0,7,0.9228,1
5.0,6499.0,7,0.6369,1
5.0,6499.0,7,0.9432,1
2.0,6499.0,7,0.0,1
4.0,6499.0,7,0.9661,1
5.0,6499.0,7,0.6369,1
5.0,6499.0,7,0.0,1
5.0,6499.0,7,0.4404,1
5.0,6499.0,7,0.1779,1
5.0,6499.0,7,0.659,1
4.0,6499.0,7,-0.3723,0
5.0,6499.0,7,0.926,1
4.0,6499.0,7,0.25,1
4.0,6499.0,7,0.4404,1
5.0,6499.0,7,0.6486,1
5.0,3384.739853336237,7,0.9538,1
5.0,6499.0,7,0.4404,1
5.0,6499.0,7,0.9231,1
5.0,6499.0,7,0.6036,1
5.0,6499.0,7,0.8779,1
4.0,6499.0,7,0.3287,1
3.0,6499.0,7,0.0772,1
2.0,6499.0,7,0.0,1
5.0,6499.0,7,0.8313,1
5.0,6499.0,7,0.7096,1
5.0,6499.0,7,-0.128,0
4.0,6499.0,7,0.9022,1
5.0,6499.0,7,0.7256,1
5.0,6499.0,7,0.8689,1
5.0,6499.0,7,0.8316,1
5.0,6499.0,7,0.9561,1
4.0,6499.0,7,0.8271,1
3.0,6499.0,7,-0.1303,0
4.0,6499.0,7,0.9169,1
5.0,6499.0,7,0.6249,1
5.0,6499.0,7,0.6597,1
5.0,6499.0,7,0.6249,1
5.0,6499.0,7,0.765,1
4.0,6499.0,7,0.8074,1
1.0,6499.0,7,-0.2263,0
5.0,6499.0,7,0.6237,1
5.0,6499.0,7,0.0,1
5.0,6499.0,7,0.7633,1
4.0,6499.0,7,0.7003,1
5.0,6499.0,7,0.7351,1
5.0,6499.0,7,0.9201,1
5.0,6499.0,7,0.0,1
4.0,6499.0,7,0.0,1
5.0,6499.0,7,0.2023,1
